#강따
#조선족개
성소게	0.9575211405754089
흑드라군	0.9559300541877747
진짜노	0.9555957913398743
짱개몽	0.9498963952064514
개짱깨	0.9449124932289124
#태권
기사링크	0.9886759519577026
아만	0.9810115694999695
사이프리드	0.9692261219024658
검색용	0.9613487124443054
쥬니어	0.9453193545341492
#사이프리드
아만	0.9839128851890564
기사링크	0.9740335941314697
태권	0.969226062297821
검색용	0.9430295825004578
#아만
기사링크	0.9844967722892761
사이프리드	0.9839129447937012
태권	0.9810115694999695
검색용	0.9574326872825623
쥬니어	0.9503396153450012
만개	0.9431377649307251
뉴스면	0.9429551959037781
#1인시위했
#방송탄
#닉부이치치
노무티콘	0.9835584163665771
팀쿡	0.9835397601127625
문재이누	0.9835184812545776
씹쓰래기	0.9818991422653198
씨발진짜	0.9775197505950928
오바싸	0.9772929549217224
닉값이노	0.9757603406906128
푸드덕	0.9746555089950562
간잽이노	0.9735066890716553
키야아	0.9729682207107544
레이업	0.9722882509231567
또라이노	0.9700822830200195
현기증	0.9625227451324463
앙코르와트	0.961818277835846
뷰들뷰들	0.9595480561256409
씹대작	0.9595315456390381
소아성애자	0.9454609751701355
#새끼저런
#다병
#으데
#엑스재팬
#검색용
태권	0.9613486528396606
기사링크	0.9582446813583374
아만	0.9574326872825623
사이프리드	0.9430295825004578
#과기부
#기사링크
태권	0.9886759519577026
아만	0.9844967126846313
사이프리드	0.9740337133407593
검색용	0.9582446217536926
쥬니어	0.9482471942901611
만개	0.9415397644042969
#신홍어
#수니
검사냐	0.9505628943443298
유입이노	0.9503201842308044
우끼노	0.9484750628471375
양아치냐	0.9467872381210327
#진짜노
성소게	0.9802507162094116
개짱깨	0.9764692783355713
흑드라군	0.9758539199829102
짱개몽	0.972366988658905
홍무룩	0.9639769196510315
십주작	0.9604812264442444
조선족개	0.9555957913398743
#씹쓰래기
팀쿡	0.9883593320846558
닉부이치치	0.9818991422653198
노무티콘	0.9801236987113953
씨발진짜	0.980048656463623
문재이누	0.9798136353492737
레이업	0.9768214821815491
닉값이노	0.9739884734153748
오바싸	0.9733847379684448
키야아	0.9724485874176025
푸드덕	0.9722267985343933
또라이노	0.9647876620292664
씹대작	0.96477872133255
간잽이노	0.9625380635261536
현기증	0.9617856740951538
뷰들뷰들	0.9555537104606628
앙코르와트	0.950284481048584
소아성애자	0.9439498782157898
#노무티콘
닉부이치치	0.9835584163665771
팀쿡	0.9810514450073242
씹쓰래기	0.98012375831604
문재이누	0.9788464307785034
닉값이노	0.9751734733581543
씨발진짜	0.9744369387626648
오바싸	0.97043377161026
푸드덕	0.9689613580703735
키야아	0.9681368470191956
레이업	0.9661536812782288
또라이노	0.9655330181121826
간잽이노	0.9649311900138855
씹대작	0.9630196690559387
현기증	0.9619114398956299
뷰들뷰들	0.9554458856582642
앙코르와트	0.9539734125137329
소아성애자	0.9458332657814026
