#찐따
#신조어
#빵셔틀
#개소리들
#진압당하
으아아아아악	0.8815444111824036
동건	0.8788747787475586
으아아아아아아아악	0.8777604103088379
글이녀	0.8723552227020264
세현	0.8719355463981628
6억원	0.862091064453125
요로결석	0.860026478767395
에펨코리아	0.8558404445648193
#반가
#학창시절
#배우들
#미쳣냐
엠페러	0.9099878668785095
은갈치	0.9030128121376038
체육과	0.8704379200935364
#에브라
테베즈	0.9051342010498047
왓츠앱	0.8581748604774475
백석대	0.8530555963516235
만화보	0.8522395491600037
으시발	0.8508623838424683
#안중근
#씌벌련
#테베즈
에브라	0.9051341414451599
퍼거슨	0.8713393807411194
#모방
#셔틀한
#따새끼들
#중국통
북경대	0.8754452466964722
야구부	0.8668383359909058
짱깨노	0.8628894090652466
#일찐
#선배들
#이영애
#고딩
#학창
